kwh_credit_primary_key,satellite,bill_start,bill_end,kwh_credit_applied,kwh_credit_applied_value,kwh_credit_type,production_period,customer,identifier,discount,kwh_credit_primary_key_unique_check,entry
10042807635_43770_43802_43819_credits_000001,10042807635,11/1/2019,12/3/2019,1564,-131.89,credits,12/20/2019,CUST-00420,10042807635_43770_43802_43819_credits,10.00%,1,2507
10043137172_43770_43802_43819_credits_000001,10043137172,11/1/2019,12/3/2019,472,-39.79,credits,12/20/2019,CUST-00421,10043137172_43770_43802_43819_credits,10.00%,1,2508
10045994455_43770_43804_43819_credits_000001,10045994455,11/1/2019,12/5/2019,454,-38.34,credits,12/20/2019,CUST-00447,10045994455_43770_43804_43819_credits,10.00%,1,2509
10046339114_43770_43803_43819_credits_000001,10046339114,11/1/2019,12/4/2019,674,-56.87,credits,12/20/2019,CUST-00782,10046339114_43770_43803_43819_credits,10.00%,1,2510
10046714704_43770_43804_43819_credits_000001,10046714704,11/1/2019,12/5/2019,1816,-153.32,credits,12/20/2019,CUST-00422,10046714704_43770_43804_43819_credits,10.00%,1,2511
10047176580_43770_43803_43819_credits_000001,10047176580,11/1/2019,12/4/2019,2256,-178.81,credits,12/20/2019,CUST-00423,10047176580_43770_43803_43819_credits,10.00%,1,2512
10047401244_43770_43804_43819_credits_000001,10047401244,11/1/2019,12/5/2019,3441,-290.52,credits,12/20/2019,CUST-00711,10047401244_43770_43804_43819_credits,10.00%,1,2513
10037778791_43770_43802_43819_credits_000001,10037778791,11/1/2019,12/3/2019,924,-79.59,credits,12/20/2019,CUST-00419,10037778791_43770_43802_43819_credits,10.00%,1,2514
10010148541_43771_43804_43819_credits_000001,10010148541,11/2/2019,12/5/2019,366,-30.89,credits,12/20/2019,CUST-00781,10010148541_43771_43804_43819_credits,10.00%,1,2515
10013732887_43771_43800_43819_credits_000001,10013732887,11/2/2019,12/1/2019,800,-67.35,credits,12/20/2019,CUST-00408,10013732887_43771_43800_43819_credits,10.00%,1,2516
10015595605_43771_43803_43819_credits_000001,10015595605,11/2/2019,12/4/2019,722,-60.91,credits,12/20/2019,CUST-00721,10015595605_43771_43803_43819_credits,10.00%,1,2517
10015781148_43771_43804_43819_credits_000001,10015781148,11/2/2019,12/5/2019,132,-11.15,credits,12/20/2019,CUST-00704,10015781148_43771_43804_43819_credits,10.00%,1,2518
10016373275_43771_43802_43819_credits_000001,10016373275,11/2/2019,12/3/2019,121,-10.2,credits,12/20/2019,CUST-00699,10016373275_43771_43802_43819_credits,10.00%,1,2519
10018675982_43771_43803_43819_credits_000001,10018675982,11/2/2019,12/4/2019,35,-2.95,credits,12/20/2019,CUST-00427,10018675982_43771_43803_43819_credits,10.00%,1,2520
10018678374_43771_43803_43819_credits_000001,10018678374,11/2/2019,12/4/2019,382,-32.24,credits,12/20/2019,CUST-00429,10018678374_43771_43803_43819_credits,10.00%,1,2521
10018730936_43771_43804_43819_credits_000001,10018730936,11/2/2019,12/5/2019,1380,-110.82,credits,12/20/2019,CUST-00430,10018730936_43771_43804_43819_credits,10.00%,1,2522
10034410943_43771_43802_43819_credits_000001,10034410943,11/2/2019,12/3/2019,195,-16.44,credits,12/20/2019,CUST-00431,10034410943_43771_43802_43819_credits,10.00%,1,2523
10040008442_43771_43803_43819_credits_000001,10040008442,11/2/2019,12/4/2019,161,-13.6,credits,12/20/2019,CUST-00696,10040008442_43771_43803_43819_credits,10.00%,1,2524
10040625377_43771_43803_43819_credits_000001,10040625377,11/2/2019,12/4/2019,347,-29.27,credits,12/20/2019,CUST-00432,10040625377_43771_43803_43819_credits,10.00%,1,2525
10043813707_43771_43803_43819_credits_000001,10043813707,11/2/2019,12/4/2019,606,-51.11,credits,12/20/2019,CUST-00433,10043813707_43771_43803_43819_credits,10.00%,1,2526
10044744968_43771_43805_43819_credits_000001,10044744968,11/2/2019,12/6/2019,1781,-150.42,credits,12/20/2019,CUST-00454,10044744968_43771_43805_43819_credits,10.00%,1,2527
10045900999_43771_43803_43819_credits_000001,10045900999,11/2/2019,12/4/2019,136,-11.48,credits,12/20/2019,CUST-00434,10045900999_43771_43803_43819_credits,10.00%,1,2528
10048109580_43771_43803_43819_credits_000001,10048109580,11/2/2019,12/4/2019,438,-36.96,credits,12/20/2019,CUST-00738,10048109580_43771_43803_43819_credits,10.00%,1,2529
10018675982_43771_43803_43819_credits_000002,10018675982,11/2/2019,12/4/2019,173,-14.57,credits,12/20/2019,CUST-00427,10018675982_43771_43803_43819_credits,10.00%,2,2530
10011798575_43773_43803_43819_credits_000001,10011798575,11/4/2019,12/4/2019,1,-0.08,credits,12/20/2019,CUST-00749,10011798575_43773_43803_43819_credits,10.00%,1,2531
10045476818_43773_43804_43819_credits_000001,10045476818,11/4/2019,12/5/2019,702,-59.29,credits,12/20/2019,CUST-00446,10045476818_43773_43804_43819_credits,10.00%,1,2532
10011869822_43774_43804_43819_credits_000001,10011869822,11/5/2019,12/5/2019,250,-21.14,credits,12/20/2019,CUST-00436,10011869822_43774_43804_43819_credits,10.00%,1,2533
10018993179_43774_43804_43819_credits_000001,10018993179,11/5/2019,12/5/2019,245,-19.66,credits,12/20/2019,CUST-00401,10018993179_43774_43804_43819_credits,10.00%,1,2534
10019094316_43774_43802_43819_credits_000001,10019094316,11/5/2019,12/3/2019,1271,-107.24,credits,12/20/2019,CUST-00437,10019094316_43774_43802_43819_credits,10.00%,1,2535
10034205046_43774_43805_43819_credits_000001,10034205046,11/5/2019,12/6/2019,411,-34.73,credits,12/20/2019,CUST-00438,10034205046_43774_43805_43819_credits,10.00%,1,2536
10035080836_43774_43804_43819_credits_000001,10035080836,11/5/2019,12/5/2019,508,-42.91,credits,12/20/2019,CUST-00694,10035080836_43774_43804_43819_credits,10.00%,1,2537
10035080844_43774_43804_43819_credits_000001,10035080844,11/5/2019,12/5/2019,221,-18.68,credits,12/20/2019,CUST-00694,10035080844_43774_43804_43819_credits,10.00%,1,2538
10037447009_43774_43804_43819_credits_000001,10037447009,11/5/2019,12/5/2019,532,-44.95,credits,12/20/2019,CUST-00440,10037447009_43774_43804_43819_credits,10.00%,1,2539
10044681038_43774_43804_43819_credits_000001,10044681038,11/5/2019,12/5/2019,259,-21.89,credits,12/20/2019,CUST-00445,10044681038_43774_43804_43819_credits,10.00%,1,2540
10046412648_43774_43804_43819_credits_000001,10046412648,11/5/2019,12/5/2019,422,-35.66,credits,12/20/2019,CUST-00692,10046412648_43774_43804_43819_credits,10.00%,1,2541
10011868667_43774_43804_43819_credits_000001,10011868667,11/5/2019,12/5/2019,343,-29.58,credits,12/20/2019,CUST-00435,10011868667_43774_43804_43819_credits,10.00%,1,2542
10010910825_43775_43810_43819_credits_000001,10010910825,11/6/2019,12/11/2019,1092,-92.31,credits,12/20/2019,CUST-00717,10010910825_43775_43810_43819_credits,10.00%,1,2543
10012613989_43775_43805_43819_credits_000001,10012613989,11/6/2019,12/6/2019,418,-33.58,credits,12/20/2019,CUST-00448,10012613989_43775_43805_43819_credits,10.00%,1,2544
10012614359_43775_43805_43819_credits_000001,10012614359,11/6/2019,12/6/2019,100,-8.45,credits,12/20/2019,CUST-00449,10012614359_43775_43805_43819_credits,10.00%,1,2545
10012946900_43775_43806_43819_credits_000001,10012946900,11/6/2019,12/7/2019,120,-10.13,credits,12/20/2019,CUST-00450,10012946900_43775_43806_43819_credits,10.00%,1,2546
10015368623_43775_43806_43819_credits_000001,10015368623,11/6/2019,12/7/2019,325,-27.46,credits,12/20/2019,CUST-00451,10015368623_43775_43806_43819_credits,10.00%,1,2547
10029650685_43775_43805_43819_credits_000001,10029650685,11/6/2019,12/6/2019,360,-28.12,credits,12/20/2019,CUST-00448,10029650685_43775_43805_43819_credits,10.00%,1,2548
10031138083_43775_43808_43819_credits_000001,10031138083,11/6/2019,12/9/2019,1115,-87.04,credits,12/20/2019,CUST-00452,10031138083_43775_43808_43819_credits,10.00%,1,2549
10035878023_43775_43809_43819_credits_000001,10035878023,11/6/2019,12/10/2019,221,-18.68,credits,12/20/2019,CUST-00757,10035878023_43775_43809_43819_credits,10.00%,1,2550
10036588134_43775_43805_43819_credits_000001,10036588134,11/6/2019,12/6/2019,308,-24.16,credits,12/20/2019,CUST-00453,10036588134_43775_43805_43819_credits,10.00%,1,2551
10040046400_43775_43804_43819_credits_000001,10040046400,11/6/2019,12/5/2019,1200,-101.39,credits,12/20/2019,CUST-00442,10040046400_43775_43804_43819_credits,10.00%,1,2552
10042641166_43775_43810_43819_credits_000001,10042641166,11/6/2019,12/11/2019,589,-49.82,credits,12/20/2019,CUST-00463,10042641166_43775_43810_43819_credits,10.00%,1,2553
10045594784_43775_43804_43819_credits_000001,10045594784,11/6/2019,12/5/2019,144,-12.16,credits,12/20/2019,CUST-00686,10045594784_43775_43804_43819_credits,10.00%,1,2554
10046741228_43775_43809_43819_credits_000001,10046741228,11/6/2019,12/10/2019,2047,-159.48,credits,12/20/2019,CUST-00466,10046741228_43775_43809_43819_credits,10.00%,1,2555
10047936041_43775_43804_43819_credits_000001,10047936041,11/6/2019,12/5/2019,414,-34.98,credits,12/20/2019,CUST-00416,10047936041_43775_43804_43819_credits,10.00%,1,2556
10011045019_43776_43810_43819_credits_000001,10011045019,11/7/2019,12/11/2019,2950,-222.86,credits,12/20/2019,CUST-00468,10011045019_43776_43810_43819_credits,10.00%,1,2557
10013808471_43776_43808_43819_credits_000001,10013808471,11/7/2019,12/9/2019,739,-62.38,credits,12/20/2019,CUST-00689,10013808471_43776_43808_43819_credits,10.00%,1,2558
10015794950_43776_43808_43819_credits_000001,10015794950,11/7/2019,12/9/2019,1426,-120.38,credits,12/20/2019,CUST-00456,10015794950_43776_43808_43819_credits,10.00%,1,2559
10016024993_43776_43808_43819_credits_000001,10016024993,11/7/2019,12/9/2019,389,-32.84,credits,12/20/2019,CUST-00783,10016024993_43776_43808_43819_credits,10.00%,1,2560
10017750505_43776_43809_43819_credits_000001,10017750505,11/7/2019,12/10/2019,402,-33.95,credits,12/20/2019,CUST-00460,10017750505_43776_43809_43819_credits,10.00%,1,2561
10017963488_43776_43805_43819_credits_000001,10017963488,11/7/2019,12/6/2019,325,-27.48,credits,12/20/2019,CUST-00457,10017963488_43776_43805_43819_credits,10.00%,1,2562
10018133768_43776_43808_43819_credits_000001,10018133768,11/7/2019,12/9/2019,989,-83.5,credits,12/20/2019,CUST-00458,10018133768_43776_43808_43819_credits,10.00%,1,2563
10018187244_43776_43808_43819_credits_000001,10018187244,11/7/2019,12/9/2019,549,-46.31,credits,12/20/2019,CUST-00459,10018187244_43776_43808_43819_credits,10.00%,1,2564
10032702465_43776_43809_43819_credits_000001,10032702465,11/7/2019,12/10/2019,541,-45.68,credits,12/20/2019,CUST-00400,10032702465_43776_43809_43819_credits,10.00%,1,2565
10034144757_43776_43808_43819_credits_000001,10034144757,11/7/2019,12/9/2019,1790,-141.34,credits,12/20/2019,CUST-00705,10034144757_43776_43808_43819_credits,10.00%,1,2566
10039279533_43776_43808_43819_credits_000001,10039279533,11/7/2019,12/9/2019,2662,-205.31,credits,12/20/2019,CUST-00441,10039279533_43776_43808_43819_credits,10.00%,1,2567
10039534465_43776_43808_43819_credits_000001,10039534465,11/7/2019,12/9/2019,303,-25.57,credits,12/20/2019,CUST-00679,10039534465_43776_43808_43819_credits,10.00%,1,2568
10048290422_43776_43808_43819_credits_000001,10048290422,11/7/2019,12/9/2019,2360,-199.23,credits,12/20/2019,CUST-00752,10048290422_43776_43808_43819_credits,10.00%,1,2569
10048591530_43776_43809_43819_credits_000001,10048591530,11/7/2019,12/10/2019,149,-12.57,credits,12/20/2019,CUST-00467,10048591530_43776_43809_43819_credits,10.00%,1,2570
10010910841_43777_43810_43819_credits_000001,10010910841,11/8/2019,12/11/2019,1286,-108.68,credits,12/20/2019,CUST-00685,10010910841_43777_43810_43819_credits,10.00%,1,2571
10011294278_43777_43810_43819_credits_000001,10011294278,11/8/2019,12/11/2019,3680,-286.08,credits,12/20/2019,CUST-00469,10011294278_43777_43810_43819_credits,10.00%,1,2572
10014129653_43777_43810_43819_credits_000001,10014129653,11/8/2019,12/11/2019,782,-66.08,credits,12/20/2019,CUST-00473,10014129653_43777_43810_43819_credits,10.00%,1,2573
10040120130_43777_43809_43819_credits_000001,10040120130,11/8/2019,12/10/2019,554,-46.79,credits,12/20/2019,CUST-00462,10040120130_43777_43809_43819_credits,10.00%,1,2574
10042779354_43777_43809_43819_credits_000001,10042779354,11/8/2019,12/10/2019,236,-18.51,credits,12/20/2019,CUST-00464,10042779354_43777_43809_43819_credits,10.00%,1,2575
10043069110_43777_43809_43819_credits_000001,10043069110,11/8/2019,12/10/2019,1576,-133.1,credits,12/20/2019,CUST-00462,10043069110_43777_43809_43819_credits,10.00%,1,2576
10045989430_43777_43808_43819_credits_000001,10045989430,11/8/2019,12/9/2019,230,-19.41,credits,12/20/2019,CUST-00465,10045989430_43777_43808_43819_credits,10.00%,1,2577
10010304615_43778_43815_43819_credits_000001,10010304615,11/9/2019,12/16/2019,305,-25.78,credits,12/20/2019,CUST-00492,10010304615_43778_43815_43819_credits,10.00%,1,2578
10013741920_43778_43810_43819_credits_000001,10013741920,11/9/2019,12/11/2019,692,-58.47,credits,12/20/2019,CUST-00470,10013741920_43778_43810_43819_credits,10.00%,1,2579
10013806822_43778_43810_43819_credits_000001,10013806822,11/9/2019,12/11/2019,986,-83.29,credits,12/20/2019,CUST-00471,10013806822_43778_43810_43819_credits,10.00%,1,2580
10014060171_43778_43809_43819_credits_000001,10014060171,11/9/2019,12/10/2019,998,-84.23,credits,12/20/2019,CUST-00472,10014060171_43778_43809_43819_credits,10.00%,1,2581
10014458482_43778_43811_43819_credits_000001,10014458482,11/9/2019,12/12/2019,171,-14.47,credits,12/20/2019,CUST-00474,10014458482_43778_43811_43819_credits,10.00%,1,2582
10014458490_43778_43811_43819_credits_000001,10014458490,11/9/2019,12/12/2019,306,-25.87,credits,12/20/2019,CUST-00474,10014458490_43778_43811_43819_credits,10.00%,1,2583
10014522642_43778_43808_43819_credits_000001,10014522642,11/9/2019,12/9/2019,1493,-125.99,credits,12/20/2019,CUST-00475,10014522642_43778_43808_43819_credits,10.00%,1,2584
10016500273_43778_43812_43819_credits_000001,10016500273,11/9/2019,12/13/2019,1690,-132.38,credits,12/20/2019,CUST-00498,10016500273_43778_43812_43819_credits,10.00%,1,2585
10016651761_43778_43809_43819_credits_000001,10016651761,11/9/2019,12/10/2019,1669,-140.9,credits,12/20/2019,CUST-00761,10016651761_43778_43809_43819_credits,10.00%,1,2586
10039987267_43778_43811_43819_credits_000001,10039987267,11/9/2019,12/12/2019,584,-49.37,credits,12/20/2019,CUST-00740,10039987267_43778_43811_43819_credits,10.00%,1,2587
10040923269_43778_43809_43819_credits_000001,10040923269,11/9/2019,12/10/2019,138,-11.68,credits,12/20/2019,CUST-00476,10040923269_43778_43809_43819_credits,10.00%,1,2588
10041408120_43778_43811_43819_credits_000001,10041408120,11/9/2019,12/12/2019,845,-71.42,credits,12/20/2019,CUST-00477,10041408120_43778_43811_43819_credits,10.00%,1,2589
10044049491_43778_43810_43819_credits_000001,10044049491,11/9/2019,12/11/2019,3293,-258.23,credits,12/20/2019,CUST-00478,10044049491_43778_43810_43819_credits,10.00%,1,2590
10047279624_43778_43809_43819_credits_000001,10047279624,11/9/2019,12/10/2019,260,-20.43,credits,12/20/2019,CUST-00479,10047279624_43778_43809_43819_credits,10.00%,1,2591
10016651993_43781_43809_43819_credits_000001,10016651993,11/12/2019,12/10/2019,1119,-94.59,credits,12/20/2019,CUST-00742,10016651993_43781_43809_43819_credits,10.00%,1,2592
10013849632_43782_43811_43819_credits_000001,10013849632,11/13/2019,12/12/2019,817,-69.13,credits,12/20/2019,CUST-00480,10013849632_43782_43811_43819_credits,10.00%,1,2593
10013849640_43782_43811_43819_credits_000001,10013849640,11/13/2019,12/12/2019,25,-2.12,credits,12/20/2019,CUST-00480,10013849640_43782_43811_43819_credits,10.00%,1,2594
10013849657_43782_43811_43819_credits_000001,10013849657,11/13/2019,12/12/2019,307,-25.98,credits,12/20/2019,CUST-00480,10013849657_43782_43811_43819_credits,10.00%,1,2595
10014431323_43782_43811_43819_credits_000001,10014431323,11/13/2019,12/12/2019,1098,-92.91,credits,12/20/2019,CUST-00481,10014431323_43782_43811_43819_credits,10.00%,1,2596
10016542747_43782_43810_43819_credits_000001,10016542747,11/13/2019,12/11/2019,551,-46.6,credits,12/20/2019,CUST-00482,10016542747_43782_43810_43819_credits,10.00%,1,2597
10017000463_43782_43810_43819_credits_000001,10017000463,11/13/2019,12/11/2019,25,-2.12,credits,12/20/2019,CUST-00418,10017000463_43782_43810_43819_credits,10.00%,1,2598
10017172189_43782_43811_43819_credits_000001,10017172189,11/13/2019,12/12/2019,411,-34.78,credits,12/20/2019,CUST-00484,10017172189_43782_43811_43819_credits,10.00%,1,2599
10018719327_43782_43815_43819_credits_000001,10018719327,11/13/2019,12/16/2019,989,-83.63,credits,12/20/2019,CUST-00514,10018719327_43782_43815_43819_credits,10.00%,1,2600
10019749091_43782_43809_43819_credits_000001,10019749091,11/13/2019,12/10/2019,160,-13.52,credits,12/20/2019,CUST-00483,10019749091_43782_43809_43819_credits,10.00%,1,2601
10026401942_43782_43810_43819_credits_000001,10026401942,11/13/2019,12/11/2019,766,-64.77,credits,12/20/2019,CUST-00486,10026401942_43782_43810_43819_credits,10.00%,1,2602
10031220477_43782_43810_43819_credits_000001,10031220477,11/13/2019,12/11/2019,194,-16.4,credits,12/20/2019,CUST-00487,10031220477_43782_43810_43819_credits,10.00%,1,2603
10032250937_43782_43810_43819_credits_000001,10032250937,11/13/2019,12/11/2019,295,-24.95,credits,12/20/2019,CUST-00487,10032250937_43782_43810_43819_credits,10.00%,1,2604
10041552026_43782_43811_43819_credits_000001,10041552026,11/13/2019,12/12/2019,1341,-113.46,credits,12/20/2019,CUST-00488,10041552026_43782_43811_43819_credits,10.00%,1,2605
10042315381_43782_43810_43819_credits_000001,10042315381,11/13/2019,12/11/2019,186,-14.87,credits,12/20/2019,CUST-00489,10042315381_43782_43810_43819_credits,10.00%,1,2606
10043798817_43782_43810_43819_credits_000001,10043798817,11/13/2019,12/11/2019,1627,-137.59,credits,12/20/2019,CUST-00490,10043798817_43782_43810_43819_credits,10.00%,1,2607
10043892230_43782_43809_43819_credits_000001,10043892230,11/13/2019,12/10/2019,107,-9.03,credits,12/20/2019,CUST-00483,10043892230_43782_43809_43819_credits,10.00%,1,2608
10046358072_43782_43812_43819_credits_000001,10046358072,11/13/2019,12/13/2019,530,-41.41,credits,12/20/2019,CUST-00722,10046358072_43782_43812_43819_credits,10.00%,1,2609
10046481981_43782_43811_43819_credits_000001,10046481981,11/13/2019,12/12/2019,341,-26.45,credits,12/20/2019,CUST-00491,10046481981_43782_43811_43819_credits,10.00%,1,2610
10017227280_43782_43812_43819_credits_000001,10017227280,11/13/2019,12/13/2019,174,-15.01,credits,12/20/2019,CUST-00485,10017227280_43782_43812_43819_credits,10.00%,1,2611
10049017006_43783_43812_43819_credits_000001,10049017006,11/14/2019,12/13/2019,23,-1.94,credits,12/20/2019,0,10049017006_43783_43812_43819_credits,10.00%,1,2612
10010420833_43783_43811_43819_credits_000001,10010420833,11/14/2019,12/12/2019,158,-13.37,credits,12/20/2019,CUST-00494,10010420833_43783_43811_43819_credits,10.00%,1,2613
10010423076_43783_43810_43819_credits_000001,10010423076,11/14/2019,12/11/2019,2519,-213,credits,12/20/2019,CUST-00495,10010423076_43783_43810_43819_credits,10.00%,1,2614
10010423795_43783_43814_43819_credits_000001,10010423795,11/14/2019,12/15/2019,239,-20.2,credits,12/20/2019,CUST-00487,10010423795_43783_43814_43819_credits,10.00%,1,2615
10010459765_43783_43812_43819_credits_000001,10010459765,11/14/2019,12/13/2019,320,-27.09,credits,12/20/2019,CUST-00496,10010459765_43783_43812_43819_credits,10.00%,1,2616
